Family_id,Total_members,Quarter,Gene_id,Gene_Name,Ortho_Age,Paralog_status,Haplosufficiency_Rank,PPI_connectivity,Disease_Association,Family_Root,Family_ID
1247,85,21.25,ENSG00000197323,TRIM33,615,Ohnolog,10.16,2190,Unknown,LECA,1247
1247,85,21.25,ENSG00000108395,TRIM37,615,SSD,2.79,1658,Recessive,LECA,1247
1247,85,21.25,ENSG00000109654,TRIM2,615,Ohnolog,21.81,1520,Recessive,LECA,1247
1247,85,21.25,ENSG00000152503,TRIM36,615,Ohnolog,50.86,1706,Recessive,LECA,1247
1247,85,21.25,ENSG00000138100,TRIM54,615,Ohnolog,37.5,1172,Unknown,LECA,1247
1247,85,21.25,ENSG00000146755,TRIM50,435,SSD,55.55,1232,Unknown,LECA,1247
1247,85,21.25,ENSG00000163462,TRIM46,435,Ohnolog,48.02,722,Unknown,LECA,1247
1247,85,21.25,ENSG00000166436,TRIM66,435,SSD,45.11,690,Unknown,LECA,1247
1247,85,21.25,ENSG00000119283,TRIM67,435,Ohnolog,51.85,1222,Unknown,LECA,1247
1247,85,21.25,ENSG00000166326,TRIM44,435,SSD,54.54,404,Dominant,LECA,1247
1247,85,21.25,ENSG00000204977,TRIM13,435,Ohnolog,25.83,1024,Unknown,LECA,1247
1247,85,21.25,ENSG00000110171,TRIM3,435,Ohnolog,33.1,1370,Unknown,LECA,1247
1247,85,21.25,ENSG00000122779,TRIM24,435,SSD,14.62,1956,Unknown,LECA,1247
1247,85,21.25,ENSG00000119411,BSPRY,435,SSD,55.74,622,None,LECA,1247
1247,85,21.25,ENSG00000134253,TRIM45,435,SSD,62.84,736,Unknown,LECA,1247
1247,85,21.25,ENSG00000221926,TRIM16,435,SSD,73.69,404,Unknown,LECA,1247
1247,85,21.25,ENSG00000119401,TRIM32,435,SSD,26.93,1912,Recessive,LECA,1247
1250,9,2.25,ENSG00000091704,CPA1,615,Ohnolog,56.36,1038,Unknown,LECA,1250
1250,9,2.25,ENSG00000153002,CPB1,435,Ohnolog,58.82,1328,Unknown,LECA,1250
1252,4,1,ENSG00000105642,KCNN1,796,Ohnolog,76.01,872,None,LECA,1252
1256,4,1,ENSG00000080824,HSP90AA1,796,Ohnolog,4.54,8538,Unknown,LECA,1256
1258,5,1.25,ENSG00000170579,DLGAP1,615,Ohnolog,7.58,2520,Unknown,Bilateria,1258
126,8,2,ENSG00000171522,PTGER4,615,Ohnolog,30.4,2066,Unknown,Bilateria,126
126,8,2,ENSG00000006638,TBXA2R,615,Ohnolog,77.11,1012,Dominant,Bilateria,126
1261,5,1.25,ENSG00000213983,AP1G2,796,Ohnolog,40.55,1098,Unknown,LECA,1261
1263,7,1.75,ENSG00000151276,MAGI1,615,SSD,6.67,1480,Unknown,LECA,1263
1264,13,3.25,ENSG00000169429,CXCL8,435,SSD,25.28,5558,Unknown,Gnathostomata,1264
1264,13,3.25,ENSG00000169245,CXCL10,311,SSD,52.55,3284,Unknown,Gnathostomata,1264
1264,13,3.25,ENSG00000156234,CXCL13,311,SSD,97.1,1746,Unknown,Gnathostomata,1264
1267,4,1,ENSG00000138795,LEF1,435,Ohnolog,0.93,3930,Unknown,LECA,1267
12699,4,1,ENSG00000188803,SHISA6,435,SSD,34.08,1384,Unknown,Vertebrata,12699
12770,4,1,ENSG00000188293,IGFL1,105,SSD,95.07,228,Unknown,Eutheria,12770
128,17,4.25,ENSG00000119862,LGALSL,615,SSD,25.04,338,Unknown,LECA,128
128,17,4.25,ENSG00000116977,LGALS8,435,Ohnolog,68.01,774,Unknown,LECA,128
128,17,4.25,ENSG00000100079,LGALS2,435,SSD,87.63,506,Unknown,LECA,128
128,17,4.25,ENSG00000131981,LGALS3,435,Ohnolog,59.57,2858,Unknown,LECA,128
12818,4,1,ENSG00000215784,FAM72D,615,SSD,44.11,364,Unknown,Homo sapiens,12818
12837,4,1,ENSG00000188694,KRTAP24-1,105,SSD,NA,396,None,Mammalia,12837
1287,62,15.5,ENSG00000150275,PCDH15,615,SSD,23.23,1462,Recessive,LECA,1287
1287,62,15.5,ENSG00000240764,PCDHGC5,615,SSD,33.7,1134,Unknown,LECA,1287
1287,62,15.5,ENSG00000138650,PCDH10,615,SSD,16.96,1454,Unknown,LECA,1287
1287,62,15.5,ENSG00000242419,PCDHGC4,615,SSD,36.38,982,Unknown,LECA,1287
1287,62,15.5,ENSG00000136099,PCDH8,615,SSD,36.56,1814,Unknown,LECA,1287
1287,62,15.5,ENSG00000243232,PCDHAC2,435,SSD,24.35,704,Unknown,LECA,1287
1287,62,15.5,ENSG00000113555,PCDH12,435,SSD,66.79,642,Recessive,LECA,1287
1287,62,15.5,ENSG00000253953,PCDHGB4,435,SSD,39.34,678,Unknown,LECA,1287
1287,62,15.5,ENSG00000189184,PCDH18,435,SSD,46.53,972,Unknown,LECA,1287
1287,62,15.5,ENSG00000118946,PCDH17,435,SSD,8.35,1412,Unknown,LECA,1287
1287,62,15.5,ENSG00000165194,PCDH19,435,SSD,6.65,1218,Unknown,LECA,1287
1287,62,15.5,ENSG00000187492,CDHR4,351,SSD,78.79,396,None,LECA,1287
1287,62,15.5,ENSG00000240184,PCDHGC3,311,SSD,38.77,596,Unknown,LECA,1287
1287,62,15.5,ENSG00000113205,PCDHB3,311,SSD,80.65,500,Unknown,LECA,1287
1287,62,15.5,ENSG00000248383,PCDHAC1,311,SSD,48.74,450,Unknown,LECA,1287
12925,5,1.25,ENSG00000189252,SPANXN3,43,SSD,99.86,174,Unknown,Simiiformes,12925
1298,9,2.25,ENSG00000091831,ESR1,615,Ohnolog,0.07,7396,Both,Bilateria,1298
1298,9,2.25,ENSG00000151623,NR3C2,615,SSD,4.63,1974,Dominant,Bilateria,1298
1299,25,6.25,ENSG00000181092,ADIPOQ,615,SSD,32.49,3146,Unknown,LECA,1299
1299,25,6.25,ENSG00000184471,C1QTNF8,615,Ohnolog,89.19,118,Unknown,LECA,1299
1299,25,6.25,ENSG00000240654,C1QTNF9,615,Ohnolog,83.32,224,Unknown,LECA,1299
1299,25,6.25,ENSG00000144119,C1QL2,615,Ohnolog,49.03,1218,Unknown,LECA,1299
1299,25,6.25,ENSG00000205863,C1QTNF9B,615,Ohnolog,78.16,208,Unknown,LECA,1299
1299,25,6.25,ENSG00000273294,C1QTNF3-AMACR,615,SSD,NA,0,None,LECA,1299
13,10,2.5,ENSG00000166233,ARIH1,796,SSD,14.49,1172,Unknown,LECA,13
13,10,2.5,ENSG00000013561,RNF14,796,SSD,13.99,1366,Unknown,LECA,13
130,20,5,ENSG00000198218,QRICH1,615,SSD,11.67,854,Dominant,Bilateria,130
130,20,5,ENSG00000146463,ZMYM4,435,Ohnolog,13.84,724,Unknown,Bilateria,130
130,20,5,ENSG00000137492,THAP12,435,SSD,NA,526,Unknown,Bilateria,130
130,20,5,ENSG00000121741,ZMYM2,435,Ohnolog,16.29,1330,Unknown,Bilateria,130
130,20,5,ENSG00000147130,ZMYM3,435,Ohnolog,26.32,1218,Unknown,Bilateria,130
1301,7,1.75,ENSG00000262919,CCNQ,796,SSD,NA,892,Dominant,LECA,1301
13052,5,1.25,ENSG00000198573,SPANXC,0,SSD,93.34,310,Unknown,Homo sapiens,13052
1307,15,3.75,ENSG00000135750,KCNK1,615,Ohnolog,51.97,968,Unknown,LECA,1307
1307,15,3.75,ENSG00000169427,KCNK9,615,Ohnolog,43.67,1970,Unknown,LECA,1307
1307,15,3.75,ENSG00000082482,KCNK2,615,Ohnolog,12.02,806,Unknown,LECA,1307
131,4,1,ENSG00000006740,ARHGAP44,615,Ohnolog,41.01,746,Unknown,Bilateria,131
1310,18,4.5,ENSG00000116014,KISS1R,615,SSD,72.23,1052,Both,Bilateria,1310
1310,18,4.5,ENSG00000183671,GPR1,615,SSD,52.93,780,Unknown,Bilateria,1310
1310,18,4.5,ENSG00000139874,SSTR1,615,SSD,19.46,1382,Unknown,Bilateria,1310
1310,18,4.5,ENSG00000116329,OPRD1,615,Ohnolog,27.72,1962,Unknown,Bilateria,1310
1314,10,2.5,ENSG00000139626,ITGB7,796,Ohnolog,35.55,1950,Unknown,LECA,1314
1314,10,2.5,ENSG00000115221,ITGB6,796,Ohnolog,10.06,1686,Recessive,LECA,1314
1317,10,2.5,ENSG00000108523,RNF167,615,Ohnolog,35.81,500,Unknown,LECA,1317
1317,10,2.5,ENSG00000082996,RNF13,615,Ohnolog,25.9,614,Dominant,LECA,1317
1322,6,1.5,ENSG00000107951,MTPAP,796,SSD,76.75,1054,Recessive,LECA,1322
1324,6,1.5,ENSG00000083307,GRHL2,615,Ohnolog,23.98,0,Both,Bilateria,1324
1326,6,1.5,ENSG00000198756,COLGALT2,796,Ohnolog,41.43,714,Unknown,LECA,1326
1327,8,2,ENSG00000135124,P2RX4,615,Ohnolog,47.78,842,Unknown,Vertebrata,1327
1327,8,2,ENSG00000187848,P2RX2,615,Ohnolog,54.77,782,Dominant,Vertebrata,1327
133,8,2,ENSG00000177731,FLII,796,SSD,25.05,2068,Unknown,LECA,133
133,8,2,ENSG00000197321,SVIL,615,SSD,69.17,1108,Unknown,LECA,133
1333,11,2.75,ENSG00000122176,FMOD,615,SSD,14.39,2114,Unknown,LECA,1333
1333,11,2.75,ENSG00000188783,PRELP,615,SSD,47.69,1498,Unknown,LECA,1333
1335,7,1.75,ENSG00000114853,ZBTB47,615,SSD,50.2,826,None,LECA,1335
1336,8,2,ENSG00000178175,ZNF366,615,SSD,56.48,684,Unknown,LECA,1336
1336,8,2,ENSG00000140548,ZNF710,435,SSD,37.02,580,None,LECA,1336
1339,30,7.5,ENSG00000118495,PLAGL1,615,SSD,60.44,1124,Unknown,LECA,1339
1339,30,7.5,ENSG00000172262,ZNF131,615,SSD,27.76,782,Unknown,LECA,1339
1339,30,7.5,ENSG00000172818,OVOL1,615,SSD,40.83,1042,Unknown,LECA,1339
1339,30,7.5,ENSG00000181690,PLAG1,435,SSD,15.18,1442,Unknown,LECA,1339
1339,30,7.5,ENSG00000177853,ZNF518A,435,SSD,NA,418,Unknown,LECA,1339
1339,30,7.5,ENSG00000125850,OVOL2,413,SSD,52.91,528,Dominant,LECA,1339
1339,30,7.5,ENSG00000126003,PLAGL2,413,SSD,23,1072,Unknown,LECA,1339
134,18,4.5,ENSG00000181523,SGSH,796,SSD,69.12,584,Recessive,Bilateria,134
134,18,4.5,ENSG00000241489,AC244197,796,SSD,NA,132,None,Bilateria,134
134,18,4.5,ENSG00000010404,IDS,796,SSD,14.02,602,Recessive,Bilateria,134
134,18,4.5,ENSG00000135677,GNS,615,SSD,30.08,1136,Recessive,Bilateria,134
1343,4,1,ENSG00000083896,YTHDC1,615,SSD,10.1,964,Unknown,LECA,1343
1344,6,1.5,ENSG00000255112,CHMP1B,796,SSD,37.57,884,Unknown,LECA,1344
1346,23,5.75,ENSG00000113593,PPWD1,796,SSD,10.01,1148,Unknown,LECA,1346
1346,23,5.75,ENSG00000100023,PPIL2,796,SSD,57.94,1670,Unknown,LECA,1346
1346,23,5.75,ENSG00000153015,CWC27,796,SSD,17.87,2762,Recessive,LECA,1346
1346,23,5.75,ENSG00000137168,PPIL1,796,SSD,17.48,2124,Unknown,LECA,1346
1346,23,5.75,ENSG00000240344,PPIL3,796,SSD,33.15,2062,Unknown,LECA,1346
135,5,1.25,ENSG00000006757,PNPLA4,796,SSD,81.78,596,Unknown,Bilateria,135
1351,12,3,ENSG00000163106,HPGDS,796,SSD,40.31,4306,Unknown,LECA,1351
1351,12,3,ENSG00000134202,GSTM3,435,SSD,44.38,1432,Unknown,LECA,1351
1351,12,3,ENSG00000084207,GSTP1,435,SSD,36.51,2260,Unknown,LECA,1351
1354,14,3.5,ENSG00000101187,SLCO4A1,796,SSD,75.43,676,Unknown,Bilateria,1354
1354,14,3.5,ENSG00000137571,SLCO5A1,615,SSD,39.56,466,Unknown,Bilateria,1354
1354,14,3.5,ENSG00000176463,SLCO3A1,615,Ohnolog,28.13,610,Unknown,Bilateria,1354
1355,4,1,ENSG00000188580,NKAIN2,615,Ohnolog,1.72,1614,Unknown,Bilateria,1355
1359,6,1.5,ENSG00000186094,AGBL4,796,SSD,3.56,486,Unknown,LECA,1359
136,45,11.25,ENSG00000169994,MYO7B,796,Ohnolog,67.46,2186,Unknown,LECA,136
136,45,11.25,ENSG00000196586,MYO6,796,SSD,7.36,2622,Both,LECA,136
136,45,11.25,ENSG00000137474,MYO7A,796,Ohnolog,15.89,2836,Both,LECA,136
136,45,11.25,ENSG00000136286,MYO1G,796,Ohnolog,66.09,3436,Unknown,LECA,136
136,45,11.25,ENSG00000157483,MYO1E,796,SSD,26.13,2690,Recessive,LECA,136
136,45,11.25,ENSG00000133392,MYH11,615,Ohnolog,7.87,3612,Dominant,LECA,136
136,45,11.25,ENSG00000174527,MYO1H,615,Ohnolog,55.04,1852,Unknown,LECA,136
136,45,11.25,ENSG00000197879,MYO1C,615,Ohnolog,15.67,0,Unknown,LECA,136
136,45,11.25,ENSG00000144747,TMF1,615,SSD,30.36,1050,Unknown,LECA,136
136,45,11.25,ENSG00000135736,CCDC102A,615,SSD,56.18,282,None,LECA,136
136,45,11.25,ENSG00000167306,MYO5B,615,Ohnolog,46.86,2948,Recessive,LECA,136
1363,4,1,ENSG00000084754,HADHA,796,SSD,28.08,2048,Recessive,LECA,1363
1366,5,1.25,ENSG00000150551,LYPD1,615,SSD,38.22,690,Unknown,Chordata,1366
137,11,2.75,ENSG00000163291,PAQR3,796,SSD,30.44,426,Unknown,LECA,137
137,11,2.75,ENSG00000170915,PAQR8,615,SSD,43.73,488,Unknown,LECA,137
1373,5,1.25,ENSG00000085365,SCAMP1,615,Ohnolog,23.1,976,Unknown,LECA,1373
1377,12,3,ENSG00000185359,HGS,796,SSD,39.63,2400,Unknown,LECA,1377
1377,12,3,ENSG00000175662,TOM1L2,615,Ohnolog,33.8,1122,Unknown,LECA,1377
1377,12,3,ENSG00000115145,STAM2,615,Ohnolog,25.17,1072,Unknown,LECA,1377
138,27,6.75,ENSG00000136807,CDK9,796,SSD,20.56,2404,Unknown,LECA,138
138,27,6.75,ENSG00000134058,CDK7,796,SSD,11.18,2454,Unknown,LECA,138
138,27,6.75,ENSG00000248333,CDK11B,796,SSD,67.44,1902,Unknown,LECA,138
138,27,6.75,ENSG00000065883,CDK13,796,Ohnolog,11.16,1930,Dominant,LECA,138
138,27,6.75,ENSG00000170312,CDK1,796,SSD,7.93,7012,Unknown,LECA,138
138,27,6.75,ENSG00000155111,CDK19,796,Ohnolog,16.16,1560,Unknown,LECA,138
1386,9,2.25,ENSG00000214078,CPNE1,615,Ohnolog,31.02,662,Unknown,LECA,1386
1386,9,2.25,ENSG00000124772,CPNE5,615,Ohnolog,39.59,686,Unknown,LECA,1386
1387,5,1.25,ENSG00000103187,COTL1,796,SSD,37.69,1326,Unknown,LECA,1387
1389,19,4.75,ENSG00000112339,HBS1L,796,SSD,18.25,2662,Unknown,LECA,1389
1389,19,4.75,ENSG00000172432,GTPBP2,796,SSD,30.5,596,Recessive,LECA,1389
1389,19,4.75,ENSG00000100226,GTPBP1,796,SSD,34.19,682,Unknown,LECA,1389
1389,19,4.75,ENSG00000164347,GFM2,796,SSD,31.86,1428,Recessive,LECA,1389
1394,4,1,ENSG00000143198,MGST3,615,SSD,63.77,832,Unknown,LECA,1394
1402,5,1.25,ENSG00000086065,CHMP5,796,SSD,10.43,1210,Unknown,Opisthokonta,1402
1404,13,3.25,ENSG00000103375,AQP8,796,SSD,74.17,1150,Unknown,LECA,1404
1404,13,3.25,ENSG00000171885,AQP4,615,SSD,7.3,3562,Unknown,LECA,1404
1404,13,3.25,ENSG00000165272,AQP3,615,Ohnolog,15.96,1562,None,LECA,1404
1406,5,1.25,ENSG00000086200,IPO11,796,SSD,24.82,1082,Unknown,LECA,1406
141,4,1,ENSG00000072518,MARK2,435,Ohnolog,15.95,1946,Unknown,LECA,141
1412,13,3.25,ENSG00000161544,CYGB,615,SSD,29.84,1224,Unknown,LECA,1412
1412,13,3.25,ENSG00000206172,HBA1,435,SSD,69.88,1186,Dominant,LECA,1412
1412,13,3.25,ENSG00000213931,HBE1,435,SSD,11.81,1256,Unknown,LECA,1412
1416,11,2.75,ENSG00000184840,TMED9,796,Ohnolog,43.41,1022,None,LECA,1416
1416,11,2.75,ENSG00000158604,TMED4,796,Ohnolog,42.17,812,Unknown,LECA,1416
143,26,6.5,ENSG00000165478,HEPACAM,615,SSD,32.8,704,Both,Vertebrata,143
143,26,6.5,ENSG00000188175,HEPACAM2,413,SSD,56.05,364,Unknown,Vertebrata,143
143,26,6.5,ENSG00000214376,VSTM5,351,SSD,53.27,84,None,Vertebrata,143
143,26,6.5,ENSG00000213892,CEACAM16,158,SSD,58.2,532,Both,Vertebrata,143
143,26,6.5,ENSG00000186567,CEACAM19,96,SSD,85.26,150,Unknown,Vertebrata,143
143,26,6.5,ENSG00000213822,CEACAM18,96,SSD,98.99,208,None,Vertebrata,143
1432,4,1,ENSG00000167996,FTH1,615,SSD,0.79,2088,Dominant,Bilateria,1432
1437,6,1.5,ENSG00000087152,ATXN7L3,615,SSD,34.92,732,None,Opisthokonta,1437
144,28,7,ENSG00000060688,SNRNP40,796,SSD,25.25,2082,Unknown,LECA,144
144,28,7,ENSG00000167716,WDR81,796,SSD,45.31,954,Recessive,LECA,144
144,28,7,ENSG00000164087,POC1A,796,Ohnolog,28.46,1022,Recessive,LECA,144
144,28,7,ENSG00000091157,WDR7,796,SSD,14.85,1610,Unknown,LECA,144
144,28,7,ENSG00000007168,PAFAH1B1,796,SSD,2.21,2652,Dominant,LECA,144
144,28,7,ENSG00000115368,WDR75,615,SSD,27.12,1442,None,LECA,144
144,28,7,ENSG00000111845,PAK1IP1,615,SSD,55.94,1826,Unknown,LECA,144
1441,12,3,ENSG00000102891,MT4,435,SSD,34.98,700,Unknown,Tetrapoda,1441
1441,12,3,ENSG00000125148,MT2A,435,SSD,77.89,1290,Unknown,Tetrapoda,1441
1441,12,3,ENSG00000244020,MT1HL1,435,SSD,88.76,500,None,Tetrapoda,1441
1442,5,1.25,ENSG00000176454,LPCAT4,796,Ohnolog,32.86,532,Unknown,LECA,1442
1445,11,2.75,ENSG00000145020,AMT,796,SSD,47.17,1144,Recessive,LECA,1445
1445,11,2.75,ENSG00000087299,L2HGDH,796,SSD,54.08,1096,Recessive,LECA,1445
1447,4,1,ENSG00000244234,GMCL2,435,SSD,NA,0,None,Bilateria,1447
145,6,1.5,ENSG00000124275,MTRR,796,SSD,73.75,1272,Recessive,LECA,145
1451,4,1,ENSG00000204138,PHACTR4,615,Ohnolog,45.88,754,Unknown,Opisthokonta,1451
1457,4,1,ENSG00000206562,METTL6,796,SSD,52.98,728,None,Opisthokonta,1457
1458,14,3.5,ENSG00000130540,SULT4A1,615,SSD,10.03,1944,Unknown,LECA,1458
1458,14,3.5,ENSG00000198075,SULT1C4,615,SSD,77.97,514,Unknown,LECA,1458
1458,14,3.5,ENSG00000198203,SULT1C2,351,SSD,71.67,776,Unknown,LECA,1458
146,15,3.75,ENSG00000197653,DNAH10,796,SSD,72.27,1334,Unknown,LECA,146
146,15,3.75,ENSG00000124721,DNAH8,796,SSD,0.42,1590,Unknown,LECA,146
146,15,3.75,ENSG00000115423,DNAH6,796,SSD,52.39,1256,Unknown,LECA,146
1461,25,6.25,ENSG00000186431,FCAR,105,SSD,98.55,836,Unknown,Tetrapoda,1461
1461,25,6.25,ENSG00000170909,OSCAR,105,SSD,88.62,696,Unknown,Tetrapoda,1461
1461,25,6.25,ENSG00000147255,IGSF1,105,SSD,34.71,586,Recessive,Tetrapoda,1461
1461,25,6.25,ENSG00000189430,NCR1,105,SSD,94.48,1082,Unknown,Tetrapoda,1461
1461,25,6.25,ENSG00000189068,VSTM1,96,SSD,97.75,144,Unknown,Tetrapoda,1461
1461,25,6.25,ENSG00000121410,A1BG,96,SSD,90.38,818,Unknown,Tetrapoda,1461
1467,7,1.75,ENSG00000134109,EDEM1,796,SSD,44.32,962,Unknown,LECA,1467
1468,6,1.5,ENSG00000171813,PWWP2B,615,Ohnolog,87.96,144,None,Chordata,1468
147,6,1.5,ENSG00000104044,OCA2,796,SSD,62.33,1784,None,Bilateria,147
1471,5,1.25,ENSG00000088386,SLC15A1,615,Ohnolog,74.56,1182,Unknown,LECA,1471
1472,11,2.75,ENSG00000134516,DOCK2,796,Ohnolog,18.72,0,Recessive,LECA,1472
1472,11,2.75,ENSG00000088538,DOCK3,615,Ohnolog,11.11,1786,Recessive,LECA,1472
1474,11,2.75,ENSG00000115652,UXS1,796,SSD,29.24,1010,Unknown,Opisthokonta,1474
1474,11,2.75,ENSG00000117308,GALE,796,SSD,25.45,1844,Recessive,Opisthokonta,1474
1477,5,1.25,ENSG00000146376,ARHGAP18,615,Ohnolog,40.56,604,Unknown,Bilateria,1477
1479,18,4.5,ENSG00000215545,DEFB116,105,SSD,90.34,130,None,Eutheria,1479
1479,18,4.5,ENSG00000180383,DEFB124,105,SSD,79.42,214,None,Eutheria,1479
1479,18,4.5,ENSG00000125903,DEFB129,105,SSD,95.93,264,None,Eutheria,1479
1479,18,4.5,ENSG00000205883,DEFB135,105,SSD,96.89,140,None,Eutheria,1479
148,6,1.5,ENSG00000140368,PSTPIP1,615,Ohnolog,48.75,1892,Dominant,LECA,148
1485,4,1,ENSG00000088833,NSFL1C,796,Ohnolog,32.36,910,Unknown,LECA,1485
1488,4,1,ENSG00000164330,EBF1,796,Ohnolog,0.23,2170,Unknown,Vertebrata,1488
1489,8,2,ENSG00000135678,CPM,796,SSD,62.26,670,Unknown,LECA,1489
1489,8,2,ENSG00000108582,CPD,796,SSD,31.31,574,Unknown,LECA,1489
1494,10,2.5,ENSG00000221823,PPP3R1,615,SSD,2.96,3082,Unknown,LECA,1494
1494,10,2.5,ENSG00000136425,CIB2,615,Ohnolog,53.95,1946,Recessive,LECA,1494
1496,6,1.5,ENSG00000196209,SIRPB2,105,SSD,87.76,380,None,Amniota,1496
1503,4,1,ENSG00000089127,AC004551,311,SSD,NA,1116,Unknown,LECA,1503
1518,8,2,ENSG00000137726,FXYD6,435,SSD,40.82,0,Unknown,Euteleostomi,1518
1518,8,2,ENSG00000137731,FXYD2,351,SSD,69.57,642,Dominant,Euteleostomi,1518
1521,16,4,ENSG00000170293,CMTM8,615,SSD,40.76,504,Unknown,Bilateria,1521
1521,16,4,ENSG00000172005,MAL,615,SSD,59.81,574,Unknown,Bilateria,1521
1521,16,4,ENSG00000102934,PLLP,615,SSD,54.37,650,Unknown,Bilateria,1521
1521,16,4,ENSG00000153551,CMTM7,615,SSD,64.01,386,Unknown,Bilateria,1521
1523,8,2,ENSG00000214013,GANC,615,Ohnolog,57.16,816,Unknown,LECA,1523
1523,8,2,ENSG00000089597,GANAB,351,Ohnolog,40.35,1426,Dominant,LECA,1523
15262,6,1.5,ENSG00000239620,PRR20G,43,SSD,NA,0,None,Simiiformes,15262
1527,11,2.75,ENSG00000169306,IL1RAPL1,615,SSD,1.75,1394,Recessive,Chordata,1527
1527,11,2.75,ENSG00000185187,SIGIRR,615,SSD,80.63,466,Unknown,Chordata,1527
1533,6,1.5,ENSG00000196935,SRGAP1,796,Ohnolog,24.51,1054,Dominant,LECA,1533
1536,6,1.5,ENSG00000167771,RCOR2,615,Ohnolog,46.61,1074,Unknown,Bilateria,1536
155,5,1.25,ENSG00000083123,BCKDHB,796,SSD,21.83,1624,Recessive,LECA,155
1550,5,1.25,ENSG00000198001,IRAK4,615,Ohnolog,45.48,2664,Unknown,LECA,1550
1551,9,2.25,ENSG00000151033,LYZL2,311,SSD,88.98,200,Unknown,Bilateria,1551
1551,9,2.25,ENSG00000120563,LYZL1,311,SSD,82.45,198,None,Bilateria,1551
1555,4,1,ENSG00000145192,AHSG,435,SSD,64.1,1996,Recessive,Gnathostomata,1555
1556,13,3.25,ENSG00000187726,DNAJB13,796,SSD,40.62,1342,Recessive,LECA,1556
1556,13,3.25,ENSG00000283149,AC068631,796,SSD,NA,0,None,LECA,1556
1556,13,3.25,ENSG00000090520,DNAJB11,796,SSD,21.76,1402,Dominant,LECA,1556
1562,4,1,ENSG00000090615,GOLGA3,615,SSD,64.07,678,Unknown,LECA,1562
1564,15,3.75,ENSG00000166523,CLEC4E,311,SSD,82.88,1118,Unknown,Bilateria,1564
1564,15,3.75,ENSG00000111729,CLEC4A,311,SSD,90.94,1294,Unknown,Bilateria,1564
1564,15,3.75,ENSG00000166527,CLEC4D,311,SSD,89.39,1282,Unknown,Bilateria,1564
1565,5,1.25,ENSG00000172292,CERS6,796,Ohnolog,22.98,942,Unknown,Bilateria,1565
1568,9,2.25,ENSG00000099617,EFNA2,615,SSD,53.86,1228,Unknown,Bilateria,1568
1568,9,2.25,ENSG00000125266,EFNB2,615,Ohnolog,1.36,0,Unknown,Bilateria,1568
157,4,1,ENSG00000166133,RPUSD2,796,SSD,58.73,1046,None,LECA,157
1570,4,1,ENSG00000266967,AARSD1,796,SSD,41.25,458,Unknown,LECA,1570
1574,9,2.25,ENSG00000156076,WIF1,615,SSD,11.2,1814,Unknown,LECA,1574
1574,9,2.25,ENSG00000184164,CRELD2,615,Ohnolog,84.19,694,None,LECA,1574
1576,6,1.5,ENSG00000174238,PITPNA,796,Ohnolog,9.09,1220,Unknown,Bilateria,1576
158,7,1.75,ENSG00000175193,PARL,796,SSD,19.33,1276,Unknown,Opisthokonta,158
1581,5,1.25,ENSG00000135144,DTX1,615,Ohnolog,51.18,1208,Unknown,Bilateria,1581
1587,11,2.75,ENSG00000181045,SLC26A11,796,SSD,72.44,424,Unknown,LECA,1587
1587,11,2.75,ENSG00000147606,SLC26A7,796,SSD,27.18,786,None,LECA,1587
1589,8,2,ENSG00000184470,TXNRD2,796,SSD,72.21,2136,Recessive,Opisthokonta,1589
1589,8,2,ENSG00000104687,GSR,796,SSD,41.41,3182,Unknown,Opisthokonta,1589
159,4,1,ENSG00000007392,LUC7L,796,SSD,39.38,1354,Unknown,LECA,159
1591,5,1.25,ENSG00000100348,TXN2,796,SSD,33.05,2554,Recessive,Opisthokonta,1591
1598,4,1,ENSG00000091483,FH,796,SSD,15.21,2424,Both,Opisthokonta,1598
160,5,1.25,ENSG00000153956,CACNA2D1,615,Ohnolog,12.28,1558,Unknown,Bilateria,160
1606,13,3.25,ENSG00000101194,SLC17A9,796,SSD,69.69,538,Dominant,Opisthokonta,1606
1606,13,3.25,ENSG00000157800,SLC37A3,796,SSD,72.03,604,None,Opisthokonta,1606
1606,13,3.25,ENSG00000160190,SLC37A1,615,SSD,67.59,806,Unknown,Opisthokonta,1606
1612,7,1.75,ENSG00000100453,GZMB,435,SSD,84.38,2722,Unknown,LECA,1612
1615,4,1,ENSG00000154118,JPH3,615,Ohnolog,33.27,2228,Dominant,LECA,1615
1617,5,1.25,ENSG00000172216,CEBPB,615,Ohnolog,10.54,3044,Unknown,Bilateria,1617
1625,7,1.75,ENSG00000184672,RALYL,615,SSD,14.98,3006,Unknown,LECA,1625
1628,10,2.5,ENSG00000125780,TGM3,796,Ohnolog,59.04,674,Recessive,Bilateria,1628
1628,10,2.5,ENSG00000163810,TGM4,796,SSD,93.73,472,Unknown,Bilateria,1628
1629,6,1.5,ENSG00000152430,BOLL,796,Ohnolog,18.25,2520,Unknown,LECA,1629
163,4,1,ENSG00000007866,TEAD3,796,Ohnolog,31.71,1234,Unknown,Chordata,163
1635,4,1,ENSG00000099940,SNAP29,796,SSD,61.36,1512,Recessive,LECA,1635
1637,4,1,ENSG00000092621,PHGDH,796,SSD,26.26,2706,Recessive,Opisthokonta,1637
1639,7,1.75,ENSG00000092820,EZR,796,SSD,8.64,3154,Unknown,Bilateria,1639
1640,5,1.25,ENSG00000168530,MYL1,615,Ohnolog,13.02,2728,Recessive,LECA,1640
